A,B,C,D,E,F,G,H,I,J,L,M,Monto,N,O,P,Q,R,S,Fraude
0,13,16781,0,3,0.0,0.0,0,0,2,0,2,0.0,1,0,3,0.0,0.0,29.11,1
0,6,20239,0,1,0.0,0.0,0,0,2,2,2,0.0,2,0,3,0.0,0.0,82.25,1
1,10,47,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,53.3,1
0,5,3661,0,0,0.0,0.0,0,0,0,0,2,2.114,1,0,1,2.11,2.114,44.01,1
0,13,875,1,1,0.0,0.787,0,0,0,1,3,0.0,1,0,4,0.0,0.0,50.02,1
0,3,2639,0,0,0.0,0.014,0,0,0,0,6,0.0,1,0,5,0.0,0.0,39.95,1
0,2,373081,0,0,0.0,0.0,0,0,1,2,3,8.948,1,0,2,8.95,8.948,11.48,1
0,11,33740,0,0,0.0,0.0,0,0,0,1,2,0.0,1,0,2,0.0,0.0,68.91,1
0,10,720,1,2,0.001,0.029,0,1,9,0,3,0.0,1,0,1,0.0,0.0,79.76,1
1,12,54267,0,1,0.0,0.0,0,1,18,0,3,0.0,1,0,1,0.0,0.0,25.23,1
1,5,27537,0,1,0.313,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,23.19,1
7,7,106328,0,2,0.0,0.0,0,1,2,0,3,0.0,1,0,2,0.0,0.0,63.71,1
2,8,63422,0,2,0.021,0.0,0,0,6,1,1,0.0,1,0,2,0.0,0.0,21.57,1
0,16,9942,0,1,0.0,0.0,0,0,5,0,4,0.0,1,0,4,0.0,0.0,22.56,1
0,10,110100,0,0,0.0,0.0,0,0,8,0,1,0.0,1,0,1,0.0,0.0,32.09,1
0,5,361208,0,0,0.0,0.0,0,0,7,1,1,0.0,1,0,1,0.0,0.0,12.78,1
1,14,26825,1,1,0.0,0.0,0,0,0,1,1,0.0,1,1,2,0.0,0.0,44.79,1
1,5,86280,12,0,0.0,0.003,9,0,1,0,2,0.0,1,0,3,0.0,0.0,62.85,1
0,8,95181,0,0,0.0,0.0,0,0,0,0,4,0.0,1,0,2,0.0,0.0,17.52,1
1,10,10953,0,0,0.0,0.0,0,0,6,0,1,0.0,1,0,1,0.0,0.0,15.44,1
0,12,7,0,0,0.0,0.0,0,0,14,0,1,0.0,1,0,2,0.0,0.0,4.9,1
0,8,7431,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,70.56,1
0,12,6313,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,34.52,1
5,14,29253,0,3,0.0,0.0,0,0,1,1,2,0.0,1,1,2,0.0,0.0,19.8,1
0,4,661,0,0,0.0,0.0,0,0,8,3,3,527.602,3,0,4,527.6,527.602,60.25,1
0,8,31723,0,0,0.0,0.0,0,0,0,1,1,52.461,1,0,1,52.46,52.461,30.1,1
2,7,18924,0,0,0.0,0.0,0,0,1,1,2,0.0,2,0,1,0.0,0.0,39.48,1
0,9,80,0,0,0.0,0.0,0,0,0,0,4,0.0,1,0,1,0.0,0.0,87.97,1
0,9,4005,0,5,0.001,0.0,0,5,0,0,2,0.0,1,0,1,0.0,0.0,86.32,1
1,14,139,1,1,0.002,0.016,1,1,7,0,2,0.0,1,0,2,0.0,0.0,93.73,1
1,7,87736,0,0,0.0,0.0,0,0,15,0,1,0.0,1,0,1,0.0,0.0,22.02,1
0,5,2428,0,0,0.0,0.0,0,0,5,2,3,0.0,1,0,5,0.0,0.0,17.21,1
1,16,14,0,1,0.01,0.0,0,0,1,0,4,0.0,1,0,1,0.0,0.0,43.0,1
0,11,119405,0,1,0.021,0.0,0,0,1,0,2,0.0,1,1,1,0.0,0.0,17.49,1
0,4,41989,0,0,0.0,0.0,0,0,10,1,2,0.0,1,0,3,0.0,0.0,34.14,1
0,8,2164,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,1,0.0,0.0,44.97,1
0,10,38715,0,4,0.009,0.0,0,2,0,0,2,0.0,1,0,3,0.0,0.0,8.17,1
0,14,4680,0,0,0.0,0.0,0,0,9,1,2,0.0,1,0,2,0.0,0.0,31.82,1
1,11,80828,0,2,0.305,0.0,0,0,0,0,3,0.0,1,0,4,0.0,0.0,70.9,1
0,7,22,0,2,0.017,0.0,0,1,7,0,4,0.0,1,0,2,0.0,0.0,30.54,1
0,9,12244,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,71.75,1
2,9,360784,0,0,0.0,0.0,0,0,13,2,2,0.0,2,0,3,0.0,0.0,28.73,1
1,11,20045,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,1,0.0,0.0,45.53,1
0,9,4935,0,1,0.004,0.0,0,1,4,0,1,0.0,1,0,1,0.0,0.0,16.43,1
1,4,51809,0,2,0.129,0.0,0,0,2,1,1,0.0,1,0,2,0.0,0.0,5.91,1
0,5,7369,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,27.94,1
0,7,814,0,0,0.0,0.0,0,0,0,1,2,0.0,1,0,1,0.0,0.0,23.68,1
2,7,6640,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,35.61,1
0,6,33568,0,0,0.0,0.0,0,0,0,1,1,76.574,1,0,1,76.57,76.574,94.81,1
0,14,2280,2,1,0.0,0.041,1,1,2,1,3,0.0,2,0,2,0.0,0.0,91.65,1
0,11,12904,0,0,0.0,0.0,0,0,6,1,1,0.0,1,0,1,0.0,0.0,14.01,1
0,3,3028,0,2,0.209,0.0,0,1,1,0,2,0.0,1,0,2,0.0,0.0,37.25,1
0,12,158,0,1,0.0,0.0,0,0,0,0,2,0.0,1,0,3,0.0,0.0,21.76,1
0,13,149818,0,2,0.005,0.0,0,0,17,1,1,0.0,1,0,1,0.0,0.0,44.38,1
0,8,1383,0,0,0.0,0.0,0,0,3,1,2,0.0,2,0,2,0.0,0.0,53.87,1
0,11,3301,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,19.85,1
0,15,288014,0,2,0.001,0.0,0,2,0,0,2,0.0,1,0,1,0.0,0.0,18.1,1
0,9,1759,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,34.16,1
1,3,360469,0,0,0.0,0.0,0,0,12,2,2,0.0,2,0,1,0.0,0.0,18.38,1
1,10,0,0,1,0.0,0.0,0,0,1,0,2,0.0,1,0,4,0.0,0.0,3.19,1
0,12,17567,0,0,0.0,0.0,0,0,5,1,1,0.0,1,0,1,0.0,0.0,32.4,1
0,7,7342,0,0,0.0,0.0,0,0,4,0,1,0.0,1,0,2,0.0,0.0,5.24,1
0,15,1765,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,83.12,1
0,7,1870,0,0,0.0,0.0,0,0,1,1,5,0.0,1,0,4,0.0,0.0,12.54,1
0,13,41568,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,65.82,1
0,5,41,0,0,0.0,0.0,0,0,13,1,1,0.0,1,0,1,0.0,0.0,12.24,1
0,4,15431,0,1,0.0,0.0,0,1,12,0,5,0.0,1,0,1,0.0,0.0,43.33,1
0,17,11706,0,0,0.414,0.0,0,0,0,0,2,0.0,1,0,4,0.0,0.0,57.67,1
1,15,2377,0,1,0.004,0.0,0,1,6,0,2,0.0,1,0,3,0.0,0.0,28.08,1
0,6,5315,0,0,0.0,0.0,0,0,1,0,1,0.0,1,0,1,0.0,0.0,25.89,1
0,15,18150,1,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,19.9,1
1,9,95323,0,0,0.0,0.0,0,0,9,0,2,0.0,1,0,1,0.0,0.0,19.23,1
3,15,34384,0,3,0.006,0.0,0,0,2,2,2,0.0,1,0,2,0.0,0.0,26.48,1
0,12,5712,0,0,0.0,0.0,0,0,4,0,1,0.0,1,0,1,0.0,0.0,13.87,1
0,14,14025,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,33.8,1
0,7,2215,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,29.71,1
1,5,596,0,0,0.0,0.0,0,0,0,3,3,657.118,3,0,5,657.12,657.118,35.86,1
0,8,20240,0,1,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,47.16,1
0,12,23401,0,0,0.0,0.0,0,0,0,1,3,0.0,1,0,3,0.0,0.0,41.62,1
0,10,65949,2,0,0.004,0.005,0,0,2,2,1,0.0,1,0,1,0.0,0.0,55.67,1
1,4,334764,0,1,0.21,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,4.55,1
7,14,102325,0,0,0.0,0.001,0,0,0,0,1,0.0,1,0,3,0.0,0.0,26.75,1
0,3,170,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,11.53,1
0,13,2965,0,4,0.0,0.0,0,4,1,1,1,0.0,1,0,1,0.0,0.0,83.77,1
0,6,432,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,2,0.0,0.0,45.28,1
0,8,1946,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,2,0.0,0.0,36.99,1
0,9,4004,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,27.32,1
0,10,5018,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,87.94,1
0,16,3071,0,13,0.002,0.0,0,3,0,0,1,0.0,1,0,3,0.0,0.0,94.22,1
0,5,6292,0,0,0.0,0.0,0,0,1,1,1,0.0,1,0,1,0.0,0.0,16.57,1
0,11,5655,0,0,0.0,0.0,0,0,4,0,1,0.0,1,0,2,0.0,0.0,30.96,1
1,3,81002,0,0,0.004,0.0,0,0,1,0,2,0.0,1,0,2,0.0,0.0,22.58,1
0,7,1269,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,36.19,1
0,6,4078,0,2,0.04,0.0,0,0,0,1,1,250.966,2,0,1,250.97,250.966,20.43,1
0,2,764,0,1,0.019,0.0,0,1,1,1,1,0.0,1,0,1,0.0,0.0,7.87,1
0,16,13851,3,1,0.0,0.009,2,1,0,0,3,0.0,1,0,2,0.0,0.0,90.41,1
0,6,17531,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,1,0.0,0.0,28.23,1
0,12,11060,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,3,0.0,0.0,23.23,1
0,9,31739,0,1,0.013,0.0,0,0,0,1,1,35.764,1,0,3,35.76,35.764,34.21,1
0,7,5536,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,25.92,1
1,17,932,0,1,0.578,0.0,0,0,8,1,2,0.0,1,0,4,0.0,0.0,11.82,1
0,8,3,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,1,0.0,0.0,51.38,1
0,17,56978,0,0,0.0,0.0,0,0,4,4,2,0.0,1,0,1,0.0,0.0,69.33,1
0,7,21340,0,2,0.0,0.0,0,0,2,0,1,0.0,1,0,2,0.0,0.0,22.34,1
0,9,0,0,0,0.0,0.0,0,0,5,1,1,0.0,1,0,1,0.0,0.0,87.09,1
0,13,1361,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,32.39,1
0,10,322337,0,0,0.0,0.0,0,0,2,0,2,0.0,1,0,1,0.0,0.0,76.15,1
0,10,41420,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,54.94,1
0,13,15341,0,0,0.0,0.0,0,0,2,0,3,0.0,1,0,4,0.0,0.0,25.09,1
0,15,4930,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,94.54,1
0,12,329,0,0,0.0,0.0,0,0,0,0,4,0.0,1,0,3,0.0,0.0,41.11,1
0,6,25507,0,0,0.0,0.0,0,0,1,0,1,0.0,1,0,3,0.0,0.0,71.4,1
0,7,482446,0,0,0.0,0.0,0,0,1,2,2,31.626,1,0,2,31.63,31.626,14.87,1
1,12,833,0,0,0.0,0.0,0,0,0,1,2,65.68,2,0,1,65.68,65.68,51.34,1
0,16,3501,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,2,0.0,0.0,80.82,1
0,17,38149,0,0,0.0,0.0,0,0,17,0,1,0.0,1,0,1,0.0,0.0,81.18,1
0,14,5738,0,1,0.022,0.0,0,0,1,0,2,0.0,1,0,3,0.0,0.0,13.38,1
0,17,5550,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,85.93,1
1,6,8675,0,3,0.004,0.0,0,2,0,0,1,0.0,1,0,1,0.0,0.0,32.59,1
0,10,253,0,0,0.0,0.0,0,0,2,1,1,256.72,1,0,3,256.72,256.72,11.7,1
0,6,9101,0,1,0.0,0.0,0,0,0,0,2,0.0,1,0,1,0.0,0.0,11.39,1
0,6,472,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,2,0.0,0.0,18.22,1
3,16,5706,0,0,0.0,0.0,0,0,1,3,8,0.0,8,0,3,0.0,0.0,77.17,1
0,10,6338,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,27.01,1
0,8,1317,0,1,0.002,0.0,0,1,1,1,1,0.0,1,0,1,0.0,0.0,6.1,1
0,9,15238,2,1,0.048,0.068,0,0,6,1,1,0.0,1,0,1,0.0,0.0,14.76,1
0,7,2285,1,0,0.0,0.007,0,0,1,0,1,0.0,1,0,1,0.0,0.0,19.83,1
0,11,130,0,0,0.0,0.0,0,0,0,3,2,196.513,1,0,3,196.51,196.513,44.46,1
0,16,8383,0,1,0.002,0.0,0,0,6,0,2,0.0,1,0,3,0.0,0.0,18.26,1
0,10,388481,0,0,0.0,0.0,0,0,1,1,1,0.0,1,0,1,0.0,0.0,34.22,1
5,11,16130,0,9,0.001,0.001,0,9,0,0,2,0.0,1,0,4,0.0,0.0,87.27,1
0,11,18198,0,0,0.0,0.0,0,0,1,0,1,0.0,1,0,1,0.0,0.0,27.78,1
6,9,35822,0,0,0.0,0.0,0,0,10,0,2,0.0,1,0,3,0.0,0.0,45.61,1
0,6,45177,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,3,0.0,0.0,50.24,1
0,16,3,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,1,0.0,0.0,48.11,1
0,3,309,0,0,0.0,0.0,0,0,1,1,1,0.0,1,0,1,0.0,0.0,35.09,1
1,3,107448,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,62.02,1
1,4,243,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,20.95,1
0,7,264222,0,0,0.0,0.0,0,0,7,1,2,251.288,2,0,4,251.29,251.288,9.73,1
0,12,8205,0,0,0.0,0.0,0,0,7,0,1,0.0,1,0,1,0.0,0.0,49.37,1
0,10,15825,5,3,0.026,0.0,0,3,0,0,1,0.0,1,0,1,0.0,0.0,65.37,1
0,12,9120,0,0,0.0,0.0,0,0,0,0,4,0.0,1,0,1,0.0,0.0,55.91,1
0,8,15358,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,10.07,1
0,8,94,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,10.73,1
0,10,2919,0,0,0.0,0.0,0,0,11,0,1,0.0,1,0,1,0.0,0.0,23.81,1
0,14,25,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,3,0.0,0.0,26.75,1
0,6,6496,0,0,0.0,0.0,0,0,1,0,1,0.0,1,0,1,0.0,0.0,29.31,1
0,11,1167,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,3,0.0,0.0,59.12,1
1,18,85617,0,0,0.0,0.0,0,0,1,1,1,0.0,1,0,1,0.0,0.0,53.04,1
0,5,4,0,0,0.0,0.0,0,0,1,1,1,0.0,1,0,1,0.0,0.0,46.25,1
0,4,2161,0,0,0.0,0.0,0,0,1,0,3,0.0,1,0,1,0.0,0.0,69.57,1
0,9,6633,3,0,0.0,0.027,3,0,6,1,1,0.0,2,0,1,0.0,0.0,84.64,1
0,10,33535,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,74.51,1
0,12,45144,0,0,0.0,0.0,0,0,1,0,2,0.0,1,0,4,0.0,0.0,29.56,1
0,11,6646,0,1,0.0,0.0,0,0,0,0,1,0.0,1,0,3,0.0,0.0,33.88,1
0,6,77023,0,0,0.0,0.0,0,0,3,1,1,0.0,1,0,1,0.0,0.0,19.89,1
0,10,15820,4,2,0.019,0.0,0,2,0,0,1,0.0,1,0,1,0.0,0.0,48.74,1
0,6,984,0,1,0.001,0.0,0,0,5,1,3,0.0,1,0,1,0.0,0.0,7.24,1
0,10,125103,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,11.91,1
0,16,9668,0,0,0.0,0.006,0,0,2,0,3,0.0,1,0,3,0.0,0.0,43.66,1
0,12,18647,0,0,0.0,0.0,0,0,0,1,1,36.112,1,0,2,36.11,36.112,34.94,1
0,13,11165,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,13.48,1
0,12,1385,3,9,0.006,0.0,3,5,0,0,3,0.0,1,0,1,0.0,0.0,82.75,1
4,12,29329,0,2,0.0,0.0,0,0,3,1,2,0.0,1,1,2,0.0,0.0,40.09,1
0,7,171415,0,0,0.117,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,27.67,1
0,10,448400,0,1,0.005,0.0,0,0,12,0,1,0.0,1,0,6,0.0,0.0,12.92,1
0,12,1670,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,65.94,1
0,4,25676,0,1,0.002,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,14.35,1
1,13,40668,0,1,0.0,0.0,0,0,7,1,1,0.0,1,0,2,0.0,0.0,82.7,1
0,9,68388,0,0,0.0,0.0,0,0,9,1,2,21.634,1,0,1,21.63,21.634,53.34,1
0,10,8324,0,0,0.0,0.0,0,0,1,0,2,0.0,1,0,3,0.0,0.0,24.89,1
0,10,41317,0,0,0.0,0.0,0,0,9,1,2,14.049,2,0,1,14.05,14.049,48.24,1
0,14,5863,0,3,0.0,0.0,0,0,0,0,2,0.0,1,0,4,0.0,0.0,5.0,1
0,16,4587,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,2,0.0,0.0,84.19,1
0,15,21869,0,1,0.0,0.0,0,0,18,0,3,0.0,1,0,4,0.0,0.0,16.26,1
0,7,154,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,34.66,1
1,3,22485,0,0,0.0,0.0,0,0,17,0,2,0.0,1,0,2,0.0,0.0,17.59,1
0,10,407,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,84.71,1
0,10,72,0,0,0.0,0.0,0,0,0,1,2,0.0,2,0,2,0.0,0.0,49.86,1
0,9,33542,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,46.34,1
4,17,136,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,4,0.0,0.0,47.1,1
0,6,6357,0,1,0.0,0.0,0,0,0,0,3,0.0,1,0,2,0.0,0.0,23.67,1
0,16,1379,0,8,0.01,0.0,0,0,0,0,4,0.0,1,0,1,0.0,0.0,76.69,1
0,9,617324,0,0,0.0,0.0,0,0,2,1,2,0.0,2,0,1,0.0,0.0,25.67,1
0,11,2650,1,2,0.0,0.0,1,1,2,1,1,0.0,1,0,1,0.0,0.0,11.34,1
0,9,5884,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,43.1,1
0,5,5632,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,1.78,1
0,10,6698,0,0,0.0,0.0,0,0,7,0,2,0.0,1,0,1,0.0,0.0,35.89,1
0,13,17839,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,21.24,1
4,6,45374,0,0,0.0,0.0,0,0,13,2,4,0.0,1,0,2,0.0,0.0,80.45,1
0,12,30945,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,2,0.0,0.0,18.92,1
0,18,27657,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,12.62,1
0,11,5729,0,0,0.0,0.0,0,0,2,3,3,169.79,3,0,4,169.79,169.79,15.22,1
0,7,10576,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,2,0.0,0.0,31.17,1
2,16,1840,0,2,0.35,0.0,0,0,2,0,4,0.0,1,0,1,0.0,0.0,30.31,1
0,14,500,0,0,0.0,0.0,0,0,7,2,1,0.0,1,0,2,0.0,0.0,42.92,1
0,9,65207,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,4,0.0,0.0,5.65,1
1,8,5750,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,2,0.0,0.0,27.94,1
13,9,106128,0,8,0.0,0.0,0,4,2,0,3,0.0,1,0,2,0.0,0.0,82.84,1
0,2,19191,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,16.31,1
0,4,8294,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,4,0.0,0.0,29.16,1
0,3,15168,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,7.83,1
1,10,9214,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,1,0.0,0.0,23.73,1
0,16,23210,0,0,0.0,0.0,0,0,18,1,1,0.0,1,0,2,0.0,0.0,9.27,1
0,20,39,0,2,1.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,94.18,1
0,2,90,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,12.75,1
0,1,1756,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,20.74,1
0,11,1356,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,14.32,1
1,3,1507,1,2,0.012,0.0,0,0,2,0,3,0.0,1,0,2,0.0,0.0,9.06,1
0,10,4853,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,2,0.0,0.0,48.05,1
0,11,8358,0,0,0.0,0.0,0,0,2,0,3,0.0,1,0,1,0.0,0.0,58.8,1
0,15,8484,0,0,0.0,0.0,0,0,18,1,1,575.69,1,0,1,575.69,575.69,3.88,1
0,6,1261,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,13.53,1
1,4,25222,12,8,0.004,0.021,12,0,0,0,1,0.0,1,0,2,0.0,0.0,52.81,1
0,13,13875,24,0,0.0,0.025,8,0,0,1,1,0.0,3,0,1,0.0,0.0,93.18,1
0,13,18700,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,1,0.0,0.0,10.79,1
0,12,17884,0,1,0.0,0.0,0,0,18,1,4,51.76,4,0,3,51.76,51.76,60.56,1
0,19,68300,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,6,0.0,0.0,94.51,1
0,15,371736,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,87.02,1
1,8,654,0,1,0.025,0.0,0,1,0,0,1,0.0,1,0,1,0.0,0.0,21.28,1
0,4,694,0,0,0.0,0.0,0,0,0,0,3,0.0,1,0,1,0.0,0.0,8.95,1
0,12,7383,0,0,0.0,0.0,0,0,13,1,2,0.0,1,0,2,0.0,0.0,46.07,1
0,14,28087,0,5,0.0,0.0,0,0,0,1,1,30.69,1,0,1,30.69,30.69,5.06,1
5,18,337,0,0,0.0,0.0,0,0,0,0,6,0.0,1,0,5,0.0,0.0,22.86,1
0,8,13,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,44.25,1
0,16,9590,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,1,0.0,0.0,26.87,1
0,12,9377,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,2,0.0,0.0,27.96,1
0,9,51427,0,0,0.0,0.0,0,0,17,1,2,0.0,1,0,2,0.0,0.0,70.14,1
0,16,38153,0,0,0.0,0.0,0,0,17,0,1,0.0,1,0,1,0.0,0.0,85.66,1
1,16,261999,1,1,0.0,0.0,0,1,18,1,1,43.9,1,0,3,43.9,43.9,7.71,1
0,14,5151,0,3,0.667,0.0,0,0,0,0,4,0.0,1,0,1,0.0,0.0,22.43,1
3,11,3642,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,3,0.0,0.0,10.59,1
0,18,735,0,0,0.0,0.0,0,0,7,0,2,0.0,1,0,3,0.0,0.0,9.58,1
0,19,22323,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,74.68,1
2,16,6617,0,2,0.006,0.0,0,0,2,0,4,0.0,1,0,1,0.0,0.0,83.03,1
1,11,347218,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,28.7,1
0,11,0,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,34.92,1
0,14,360213,0,0,0.0,0.0,0,0,7,0,1,0.0,1,0,1,0.0,0.0,97.24,1
0,9,24772,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,28.92,1
0,11,8332,0,0,0.0,0.0,0,0,2,0,2,0.0,1,0,3,0.0,0.0,27.53,1
0,13,367545,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,3,0.0,0.0,85.06,1
0,10,43,0,0,0.0,0.0,0,0,17,0,1,0.0,1,0,4,0.0,0.0,44.84,1
0,13,2,0,9,0.004,0.0,0,3,0,0,1,0.0,1,0,1,0.0,0.0,16.89,1
0,17,235,0,0,0.0,0.0,0,0,18,2,4,200.03,4,0,3,200.03,200.03,22.5,1
2,15,317479,1,1,0.0,0.0,0,0,0,0,2,0.0,1,0,5,0.0,0.0,19.3,1
0,15,34272,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,66.71,1
0,19,8641,0,0,0.0,0.0,0,0,0,0,3,0.0,1,0,4,0.0,0.0,47.66,1
0,14,74891,0,0,0.0,0.0,0,0,13,1,3,0.0,1,0,1,0.0,0.0,15.83,1
0,16,3981,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,27.47,1
0,9,90,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,19.84,1
1,16,3187,0,0,0.0,0.0,0,0,7,0,2,0.0,1,0,1,0.0,0.0,86.87,1
0,7,871,0,3,0.024,0.0,0,3,7,0,1,0.0,1,0,2,0.0,0.0,29.81,1
0,14,9545,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,19.18,1
1,19,4806,0,0,0.0,0.0,0,0,18,0,1,0.0,1,0,1,0.0,0.0,24.2,1
0,8,24,0,2,0.021,0.0,0,1,13,0,5,0.0,1,0,2,0.0,0.0,29.72,1
0,16,329,0,0,0.0,0.0,0,0,0,0,6,0.0,1,0,4,0.0,0.0,51.9,1
0,11,11957,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,89.56,1
0,9,7679,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,17.21,1
1,4,305873,6,8,0.017,0.0,2,6,0,0,1,0.0,1,0,1,0.0,0.0,46.23,1
0,10,3,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,47.51,1
0,9,5131,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,33.43,1
0,9,1900,0,0,0.0,0.0,0,0,2,1,2,0.0,2,0,2,0.0,0.0,84.95,1
0,8,77070,0,0,0.0,0.0,0,0,2,3,3,0.0,3,0,1,0.0,0.0,83.8,1
0,17,9667,0,0,0.0,0.0,0,0,2,0,3,0.0,1,0,3,0.0,0.0,49.85,1
